"product_id","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm","product_category_name"
"01a0f7d0d081d619be810e512be45f97",50,138,1,4517,57,17,35,"bed_bath_table"
"e91b0c7b4d9cd642c111a68c8a337ebc",53,111,1,1850,35,15,25,"bed_bath_table"
"afc3541eb2b7d457d08b0b8f4526b350",55,292,1,2225,43,10,33,"bed_bath_table"
"199a45cf96d7240df6c364154d370a5d",56,609,2,6050,50,18,40,"bed_bath_table"
"54af11c815f92135fb554bd9c97dd418",57,520,1,950,29,10,25,"bed_bath_table"
"9ceac7c9fb2a8689bdba0978375b86ed",51,748,1,550,16,10,16,"bed_bath_table"
"c6bc6e6265a9e3e202b0e843c983e77f",53,205,1,950,16,10,16,"bed_bath_table"
"01b864cf36d60d972e2e29d8c5084d64",60,665,1,2400,42,11,36,"bed_bath_table"
"4a25fe90f6685b9fc991af9a796f74c3",51,251,1,1900,45,15,35,"bed_bath_table"
"2a3337404b573f113e7297f5c349db44",54,302,2,800,37,23,35,"bed_bath_table"
"f58f86b3091f0a1080607870539f2e56",47,415,1,303,26,23,23,"bed_bath_table"
"fcad6e5643f855de4b616a24e6dd25e4",53,334,1,15150,63,30,43,"bed_bath_table"
"ce130b350f529a1d6288f927da7404ea",50,171,1,1450,45,10,15,"bed_bath_table"
"a8d2af10596b8acd5f45c720fe9745aa",46,208,1,500,16,10,16,"bed_bath_table"
"5c5378e8476e24c149e5b2e678ff4212",51,850,1,6225,47,32,50,"bed_bath_table"
"73f835584b88d706c12bb3e9298a733c",53,228,1,1500,37,10,35,"bed_bath_table"
"f32bca3145053bbfb83b7f3d464691ca",56,684,1,1225,19,17,22,"bed_bath_table"
"7ea98051d29fdd0f6c015c6cdb4cb79f",43,962,2,600,30,10,20,"bed_bath_table"
"8e312c483d79e02dbc1d68cce77e26c8",50,451,1,500,25,5,15,"bed_bath_table"
"04a3191f211edc97716020026d05d260",56,595,2,950,42,29,28,"bed_bath_table"
"ff50a7795bf14586aeb06610fae49095",59,295,1,2100,60,10,40,"bed_bath_table"
"c0a3d13743c894a0bd017a85acb658f3",51,305,1,1500,49,16,39,"bed_bath_table"
"ff96895c6b1d31f34b2d82f86670fa85",59,297,1,2450,35,10,35,"bed_bath_table"
"7c45216f5d973dbd72f3a6e5186438c0",58,362,1,350,25,15,25,"bed_bath_table"
"9f683084a0b0211109fef6e538cb4767",43,352,1,800,45,11,11,"bed_bath_table"
"2145a2868aaca837f92fd4bf1b6db163",54,269,1,1600,43,15,32,"bed_bath_table"
"ee286d9b47b21317f08ef31202f0debd",53,415,2,17100,56,38,48,"bed_bath_table"
"51555187e14ed8bb8addc25344848ef7",58,676,1,1325,19,17,23,"bed_bath_table"
"90147b75b794b38e8a6e69b3657430fd",60,3834,6,7500,55,17,48,"bed_bath_table"
"7fa1ba3a83d923bea1b21e52ba66b384",58,363,1,700,43,8,33,"bed_bath_table"
"95d4404184aa5ce72e590362cc471d62",52,297,1,1300,37,23,35,"bed_bath_table"
"165b735d5e65bee3592afb5d43af3397",44,385,1,817,32,6,28,"bed_bath_table"
"d29e5a0b39b09b0f48f685968cf4f833",59,123,2,300,40,8,30,"bed_bath_table"
"18721a85f6f265d6137dfc0f88cc0534",41,162,1,900,33,9,38,"bed_bath_table"
"4f88323d03ffaf090b8fb0116b33c95e",56,255,1,1700,30,5,30,"bed_bath_table"
"b5b7b02332726bc71ed7ad7899bc3b58",58,119,1,3800,35,15,25,"bed_bath_table"
"4cc2957c5e9b99df42f3a7a19a876263",57,495,2,225,30,6,22,"bed_bath_table"
"12a8571feabc765bfe057c37217daf75",56,390,1,1983,29,49,58,"bed_bath_table"
"4487261e208ce5d3a8d1a997ccd99dcf",29,552,4,2050,40,10,32,"bed_bath_table"
"b72999ed0f16aa488170a68272834792",55,605,1,550,16,10,16,"bed_bath_table"
"79bd832302282bb4f305c5947c2bee1a",58,597,1,6550,30,30,30,"bed_bath_table"
"62d8daeee0db3a60c234c2d1bfd10651",46,113,1,350,40,4,30,"bed_bath_table"
"3a39c179470806b09fb138536170cca3",64,702,1,2146,42,11,36,"bed_bath_table"
"e66b4ebb16777b24037fe7eda706add9",54,472,1,1500,46,9,37,"bed_bath_table"
"31699327e8b1095210f7c48d91fc09f0",57,592,1,1400,38,11,30,"bed_bath_table"
"baff65b3343271414a092f28893eeb70",60,459,2,467,45,4,35,"bed_bath_table"
"4a01cbeb8bae0d662fa07b73e357d864",47,337,3,1200,37,27,35,"bed_bath_table"
"d816a92fa931677cd6821e47cb622d35",46,156,1,1112,40,7,38,"bed_bath_table"
"0b3c2ee3c7994b5b9ebdddb2372d6f9c",35,179,1,1250,45,10,15,"bed_bath_table"
"428826d374cf2a3f61d6072163ca6502",54,209,1,550,16,10,16,"bed_bath_table"
"c3c47cc2c109b294de98015792804e64",52,321,1,1525,33,10,21,"bed_bath_table"
"79e193444d3b3ba2e2f28d0e0f9bd97a",44,729,1,800,20,30,30,"bed_bath_table"
"25bf7c5e5f9d008845212122805014e5",51,121,1,300,40,4,30,"bed_bath_table"
"fd5c5a67cd369732c2ac20dbd574d1d4",58,137,4,450,29,9,21,"bed_bath_table"
"cb319c5e10eb5b7a23ded617e71fbd92",59,430,1,2900,42,11,36,"bed_bath_table"
"c36982ca95045ed1f077134eac1e94f2",60,219,1,7175,50,18,28,"bed_bath_table"
"50147c350ddbaff0646aeac455c7473e",58,2331,6,4200,56,37,49,"bed_bath_table"
"e30aaafe45e34ce07003ef0cfcb6e49d",49,1003,1,1550,40,9,32,"bed_bath_table"
"ea5e798481ff9bb1edc6823d98d83634",58,700,1,650,20,16,20,"bed_bath_table"
"dc6185221ef0ba24510b48e0612fd51f",52,572,1,6700,30,20,20,"bed_bath_table"
"dd6171dfce1d62dbf472f83fa352d309",43,862,1,600,20,10,20,"bed_bath_table"
"f23459b2e5eda87926f1f1a12dd87723",42,314,2,1200,37,23,35,"bed_bath_table"
"28695d1fbc87ba371ee1a55dbb422f0c",59,515,1,650,28,7,24,"bed_bath_table"
"58fd8873cf12a178215b4339d2b34ec5",59,299,1,4900,42,12,42,"bed_bath_table"
"93c601273c90caca6b37d54b0e6f1ead",54,693,2,5300,45,20,35,"bed_bath_table"
"d63c71088e06ea00d66dc357cda91a30",57,295,1,1500,60,10,40,"bed_bath_table"
"52d7a7207b9646509bdc754fed3a0cef",54,624,2,413,54,4,39,"bed_bath_table"
"ad8efe3688ce3a566187905f9830fa97",62,643,1,1700,38,7,28,"bed_bath_table"
"b3129f40b427408e82987db1b30eefd9",57,184,1,650,30,8,25,"bed_bath_table"
"0e62e9412bc4636f89f83b9dc9dfd897",64,702,1,2700,42,11,36,"bed_bath_table"
"4ee8542bbedeb1c6d01e48c66986af49",55,614,1,550,16,10,16,"bed_bath_table"
"6177675afbea0665b11380c36caf10bd",60,222,1,1700,45,15,35,"bed_bath_table"
"f5889057b0c061390ce20f4b7b842ac0",59,392,1,1100,25,20,20,"bed_bath_table"
"b9d4937a9a9c016477f28b7def81bdcd",38,321,1,725,43,10,23,"bed_bath_table"
"216414cd4aad908188257071249e0cc3",54,292,1,2325,43,10,33,"bed_bath_table"
"4ff37a590d03f8e386a765994b15e0ec",56,124,2,800,95,8,50,"bed_bath_table"
"60bb4500843105345ef9541e59a7a87a",58,871,1,1200,40,10,37,"bed_bath_table"
"b2083bcfc8768380dd0e31d612e96d08",53,628,2,1100,16,10,16,"bed_bath_table"
"c816e7f68945b875d70f82b82f7b0495",60,124,2,900,95,8,50,"bed_bath_table"
"0d89e155a6cf12de15e19e2d67ad14ad",53,208,1,550,16,10,16,"bed_bath_table"
"33e0cfd1cd80a0491da068d7a7f93ff8",44,501,1,2400,30,30,30,"bed_bath_table"
"46ed0917b696c5c8c934e368da2fec36",60,680,1,1225,19,17,22,"bed_bath_table"
"a73521e768a217ac6a47c1752ceaf71e",51,649,1,5600,57,16,45,"bed_bath_table"
"1e595b3b56d00f9d6ad0c3215ae2f56d",48,1056,1,300,18,8,18,"bed_bath_table"
"7cd77cb177ba74f48a7d7ede2531beb2",56,803,1,1300,20,16,20,"bed_bath_table"
"f10d3472b287e627cf92e5ff1d8b88f2",34,339,1,900,37,23,35,"bed_bath_table"
"542d6af4881a5a647cde02c201f43916",54,204,1,550,16,10,16,"bed_bath_table"
"19884358087155dcb193ae99f344fa30",56,405,1,1550,40,10,30,"bed_bath_table"
"ab56392f9c4033a5857a8e2b0ff3be70",52,382,1,550,16,10,16,"bed_bath_table"
"06ad93d66e91d09df5ce746906d9658b",52,289,1,3250,36,10,35,"bed_bath_table"
"e4b0f340d2552f744b4c2d48dffbc0e2",49,631,1,850,16,10,16,"bed_bath_table"
"48ee9be392f28ae3a64518a070f4d06a",52,534,1,700,45,15,35,"bed_bath_table"
"94950d6ddd0b24c0d15f7f09d61a8148",56,1070,2,2500,45,20,35,"bed_bath_table"
"9a469eaf45dfbc43d39ba1977a3c07af",44,192,1,700,40,4,30,"bed_bath_table"
"13befae9b3fb34c439cf4744fd18dfa7",43,124,1,250,40,4,30,"bed_bath_table"
"08c5039f843aa1a03854fb33b713ef37",58,229,1,500,44,11,14,"bed_bath_table"
"d7a0d43b22866d7a8c1c22532daff378",51,441,2,2950,100,10,11,"bed_bath_table"
"366655b7359eec947f873c83398a2548",51,430,1,300,16,10,16,"bed_bath_table"
"c6551980937d526509d73caffd222a1b",53,256,2,650,30,10,20,"bed_bath_table"
"8d944f9367ba7f153e0ab5b6dc7d063b",59,237,1,1500,37,10,37,"bed_bath_table"
"c5fff00bf5f821911d676badbb286675",59,425,1,1550,35,9,36,"bed_bath_table"
"267b51d6e08eb8326c49c6809558f262",42,327,3,1100,37,23,35,"bed_bath_table"
"3e9d1d635c7325575515ee564ea54556",52,115,1,2900,45,25,35,"bed_bath_table"
"e1d6e56531bd9c3dfad4f905f81072c7",58,192,1,1400,46,2,36,"bed_bath_table"
"9da6fbcdb4cc9d08de3c70331ea19a5f",49,459,1,1700,48,8,39,"bed_bath_table"
"7724d1e2711ecb5f0b7678257e1a1cc6",58,277,1,8500,50,18,28,"bed_bath_table"
"2fe0cccc00239f01484b97ba65408800",56,500,1,967,28,7,30,"bed_bath_table"
"8a33c55582d40e0d441c76c2990c467f",56,184,2,600,60,8,50,"bed_bath_table"
"8d9d31dc8d8c05062987d883cefa98be",40,327,3,1200,37,23,35,"bed_bath_table"
"fdd6cd13962a20732851bc7cefd37549",53,190,1,350,36,4,25,"bed_bath_table"
"31edc407aaeb20e9126f4f8553bdfd39",45,462,1,1400,37,23,35,"bed_bath_table"
"e8cbef97b4aa646fb8fa170f0da01b5b",60,146,2,3000,34,8,41,"bed_bath_table"
"363218ba55c610b750224f90bdd34be1",46,279,1,1813,67,12,47,"bed_bath_table"
"dd30ac2295f4efcd58173d3043f8216b",37,218,1,3000,40,12,40,"bed_bath_table"
"b17808303e15dd50538c011b44295427",56,502,3,1050,23,93,118,"bed_bath_table"
"3321ad579f19476d0d668f726f8dffec",60,268,1,2650,46,8,38,"bed_bath_table"
"ae386a85b1db680ff31ad0f2d07a9965",53,244,1,1900,45,15,35,"bed_bath_table"
"3bdb08012e5381f32cf7618d008aebee",50,218,1,3000,35,15,35,"bed_bath_table"
"9a8200a7f3448bfb18683080c03b54b1",56,175,1,2000,42,12,34,"bed_bath_table"
"bd1aace4fad5609f005fd721b45dcec4",60,234,1,2150,34,8,32,"bed_bath_table"
"848064637fb2f160e5456e94f1f58d5c",52,236,1,1200,38,7,29,"bed_bath_table"
"6597e697b00067b2d762e1ea16a933da",55,284,1,10050,50,30,40,"bed_bath_table"
"3cbe33afbd16b7026d87ed3bb2e8ca52",55,212,1,750,35,20,35,"bed_bath_table"
"56b83ac081e4e6ea5f87323b4e46e85c",47,1343,1,1100,45,8,35,"bed_bath_table"
"56a46955ecaf11d037f22e3f11b903d7",59,590,1,5350,16,50,40,"bed_bath_table"
"17d8b8e9c21ec0fc5b33724e32fe422e",26,212,2,1000,30,4,40,"bed_bath_table"
"db61ac5970110fba38fe6caf8844dbf5",58,662,5,650,26,5,25,"bed_bath_table"
"de01db017586d557505e72625f9f49d4",58,696,1,2600,42,11,36,"bed_bath_table"
"54f4b6d719759dc811ee18cc95104ed2",62,313,1,3000,45,15,35,"bed_bath_table"
"0ea4159212776c6cc70d802d45145353",41,187,2,200,16,6,20,"bed_bath_table"
"f2ed77847f3b2e104b246bef65f15d0c",58,663,1,1940,29,8,38,"bed_bath_table"
"85b2e22dc10456c8ce7b81f78ba8624b",52,289,1,2700,35,9,34,"bed_bath_table"
"f268298baf71005ba24a9c97a4964a7e",59,1219,2,800,33,14,23,"bed_bath_table"
"88646c24f1972c70b1da7ab8ff378d8f",53,279,1,850,40,20,20,"bed_bath_table"
"96b2b30b853845064514e83f4d5a387b",52,554,1,800,40,7,30,"bed_bath_table"
"c8c969c3a6423f48df9fde8a13e6770b",52,662,1,550,28,4,22,"bed_bath_table"
"c0d6c8a21420b7d6641cc0582af7203e",60,709,2,850,32,5,30,"bed_bath_table"
"086351823300e0339f6955b27998c186",49,189,1,3305,65,12,45,"bed_bath_table"
"5cc23f2c72b47d7b95f4df9855848a46",43,279,1,8200,56,17,51,"bed_bath_table"
"d77688ff55bbbc28706814a06538c8bc",44,505,3,1400,30,16,30,"bed_bath_table"
"151133751552ad5bdd6645dfdcb0e728",48,590,1,1475,38,11,30,"bed_bath_table"
"0c8ff033bfaf9bd1d24ab20a8ea2914e",47,365,1,2750,45,8,39,"bed_bath_table"
"67810bda0db346d0eee1ac3c6314af35",55,476,2,1650,48,8,39,"bed_bath_table"
"1c42a107473d6b20db8ac7772b870e33",50,164,2,1900,25,10,25,"bed_bath_table"
"72f47ace173a4fa96b05a1462e025aee",52,290,3,2000,44,17,34,"bed_bath_table"
"811f973313e8219988a69cc140c447f0",50,465,1,13350,20,20,20,"bed_bath_table"
"af9418dfcdd7f19b51906a2f32cd6bc0",59,289,1,2150,34,9,33,"bed_bath_table"
"1891f20b2a27a8b700d7a7ff5a7a0039",42,110,1,400,40,4,30,"bed_bath_table"
"01ef0716b68c8493434ad32430c24e18",59,641,2,1250,16,10,16,"bed_bath_table"
"31c1d1dfbb4b2730140b8bd9248bcd58",58,58,1,200,20,2,15,"bed_bath_table"
"0efc91aa52d1f0669126d3000a94279b",52,111,1,2100,15,18,25,"bed_bath_table"
"c3e275e10cfd7f3b56f7f657699cfafe",55,273,1,1250,38,10,38,"bed_bath_table"
"03aad9707028422f38b0563410912177",49,591,1,1500,38,11,30,"bed_bath_table"
"665aa1d687284a4d2d2b74c0c6724625",60,259,1,1550,30,5,30,"bed_bath_table"
"efeb7b23db334d617250aca97cd3f1e8",51,404,1,1500,30,15,20,"bed_bath_table"
"2ca577417c24f9ac43a02a55de095d32",59,884,1,450,28,10,26,"bed_bath_table"
"0c53752695db72c0c10c14f6b89322b9",58,274,1,2350,45,15,35,"bed_bath_table"
"4363f22966358bced013833537034474",59,740,1,2689,54,13,46,"bed_bath_table"
"96cfc21d191df7257d9a6dfef4d897fd",55,458,1,550,30,3,19,"bed_bath_table"
"a2ee607f03a8f581d1625b68fbaa6166",53,222,1,550,16,10,16,"bed_bath_table"
"2c42bf0cba650bd08bfeac2412b06ef6",60,340,1,800,40,7,34,"bed_bath_table"
"0343ce4ce35af74dd177bfc133eabb45",46,623,1,600,30,7,26,"bed_bath_table"
"ca210a9b56b93ad0b8f27c41e04da8b2",47,729,1,2350,20,30,30,"bed_bath_table"
"45986044725e448e85eb0d81251a8892",50,484,1,3950,70,20,70,"bed_bath_table"
"f5f8b37f379db82195a477981fdd5ccd",31,431,1,200,16,12,11,"bed_bath_table"
"4dfbe01419f983d397ed0439f090541d",49,729,1,2350,20,30,30,"bed_bath_table"
"2f20a2013902657c0800ddf524514e4e",55,392,1,1450,20,30,26,"bed_bath_table"
"a5bc1334f1762ce0a844f3f694dc08e1",48,645,1,1200,16,10,16,"bed_bath_table"
"b91a91c07533369ef426985f93170068",60,267,1,2900,46,8,38,"bed_bath_table"
"f16129eac8470e4e6d0e40033ebc5250",59,470,1,683,35,14,21,"bed_bath_table"
"10262dd1d69315c5a855b40812520578",50,525,1,800,50,16,44,"bed_bath_table"
"74bd9013adb0ac25ef24d1521f426ccb",38,414,2,917,43,13,28,"bed_bath_table"
"f4d705aa95ccca448e5b0deb6e5290ba",57,74,1,250,20,2,15,"bed_bath_table"
"d466e01b668c15dcefe2e800e1557ab5",42,873,5,800,40,10,30,"bed_bath_table"
"211d04c14dd756f5e4dec38c19187fdb",53,1017,1,1975,28,26,23,"bed_bath_table"
"95ed9ac528aa2547407e6dff356c12ba",48,729,1,1500,20,30,30,"bed_bath_table"
"0c954b7ab8bff085742e3c01a02936b8",49,498,1,1550,49,5,39,"bed_bath_table"
"386486367c1f9d4f587a8864ccb6902b",54,120,1,835,40,9,33,"bed_bath_table"
"fac0337908b983ba98c810f03d25f278",49,729,1,3850,20,30,30,"bed_bath_table"
"e731dfad79b4686d049d024b9fc97360",59,127,2,7900,20,40,40,"bed_bath_table"
"4b703444923b5e57bb73ba343f5ebab7",49,204,1,264,17,14,16,"bed_bath_table"
"d90b49224b5d6eb131a51e53824934d3",57,236,1,7000,55,15,42,"bed_bath_table"
"d6a6fc54f6c78f3ac3d583da2fbf598b",59,570,1,783,23,6,16,"bed_bath_table"
"fad3ac91e2ae2e3e0e3f0bed36a565b8",60,597,1,6600,30,30,30,"bed_bath_table"
"de5bf668dfa4391ee96a5fd5c9fa4f06",59,330,2,2700,40,10,34,"bed_bath_table"
"6845447c5d4495dcddca6e6b494df3e7",55,1337,4,1950,40,6,35,"bed_bath_table"
"0f789be671fe3bd93cabfbb4a710f282",47,325,5,450,20,10,12,"bed_bath_table"
"48b099f6925c19d46ed5f013267681c2",55,134,3,650,27,10,23,"bed_bath_table"
"2ffe22d10951d7d1a864c7117bcfe6c7",43,315,1,450,37,5,30,"bed_bath_table"
"525947dbe3304ac32bf51602f9557c12",60,236,1,2600,34,7,32,"bed_bath_table"
"0424d4d1508370eb771126734ec9740e",55,247,1,2100,36,21,36,"bed_bath_table"
"8df56ba30e76d09f57ca93ee364616a0",57,262,1,1600,45,15,35,"bed_bath_table"
"167a7aad1e1e0717b9b5ab7d6c724ad5",55,844,1,850,25,5,25,"bed_bath_table"
"ef69b63fe95d8d9ff6ac136f213db1bc",48,1304,1,3600,35,35,35,"bed_bath_table"
"857dae9f7ebd67d5920e6543f24c3841",41,729,1,4700,20,30,30,"bed_bath_table"
"86003fbbec2202f29e74ada517cec5a8",47,117,1,300,40,4,30,"bed_bath_table"
"10717ff440b2320081989126e858b220",52,263,1,4867,70,16,50,"bed_bath_table"
"68bf2e76db1d8e846042e54da87399ca",55,743,2,6850,59,22,37,"bed_bath_table"
"e934947ca6b64f5a6d864e21dca13b73",28,378,2,900,41,8,24,"bed_bath_table"
"42e81d5b55c06ce473ee24c7e5d1d1f4",57,1901,1,1100,28,10,28,"bed_bath_table"
"978ea005bbc57d3f9ee16f21056f7f63",50,259,1,1400,52,15,37,"bed_bath_table"
"9221870543e7f515a11b884fdcd84cc3",55,248,1,3025,44,14,38,"bed_bath_table"
"e61bf3c66ce1e3491166b89fd29baf58",60,870,1,19200,58,40,50,"bed_bath_table"
"c7f94c1833b036167fcebd72310a4e5d",57,452,3,3200,37,10,40,"bed_bath_table"
"2a478a360a293f087e352e88f10af8af",54,384,1,600,16,10,16,"bed_bath_table"
"b8c89bc5fa5dc01a5d0e9d7ff0c6ecdb",55,444,2,700,50,16,16,"bed_bath_table"
"82171fcb587a3c4da7db45e5b6527a3e",60,1340,1,100,28,10,24,"bed_bath_table"
"4d53c4c283619d61ff3638ec8e2854d3",56,905,5,1550,32,6,25,"bed_bath_table"
"22f49044bc3eaead7cadfb045391582f",56,255,1,1050,45,15,35,"bed_bath_table"
"73ae8d8ca7df19a982c92fc1265d9e46",54,236,1,1150,34,7,32,"bed_bath_table"
"c70b245be241b2912373e109362c56c2",56,663,1,3800,42,16,36,"bed_bath_table"
"0fa81e7123fd0ebe03adbbe99d912827",60,189,1,1350,46,2,36,"bed_bath_table"
"20c69858ff6c402d1713747d81b5c23f",48,324,1,1550,37,9,30,"bed_bath_table"
"bd69e6d599b9a3d9c298617c14e46f9f",54,405,1,700,45,15,30,"bed_bath_table"
"b9871eecffc86e4ce44299d2e0d10cdd",51,413,1,2700,42,16,36,"bed_bath_table"
"b64ed807e9a505b54796b0937146d0bc",60,226,1,1900,49,7,40,"bed_bath_table"
"6eb6618376baf873225738ce4fe760ac",44,331,1,300,36,6,26,"bed_bath_table"
"cf721ee27a3c0f918f7aa1fabe7c6815",60,222,1,800,45,15,35,"bed_bath_table"
"8baa04d18d4b88b620189531e5222f1c",56,123,2,500,70,8,60,"bed_bath_table"
"cba54528d3adcef3c12d8e8b9a48bc17",30,1036,1,700,45,10,35,"bed_bath_table"
"a1dd59756b92c62cd39375d0b0222698",52,153,1,200,16,10,16,"bed_bath_table"
"95320d70592f898880af9c3d5394728c",60,372,1,3783,70,20,50,"bed_bath_table"
"0a108ad81c4e2a790649c3f8070f1213",51,532,1,300,16,10,16,"bed_bath_table"
"f72b7888719ff77bf96e14bc97b64430",51,1076,3,9800,65,20,45,"bed_bath_table"
"7d351c4e73f90af8f1e092a95bf57a3c",53,729,1,600,20,30,30,"bed_bath_table"
"c96dae58447b1aade5e8a7e28a87a31a",52,595,1,1323,37,10,31,"bed_bath_table"
"d4b07c2026024b816cd6685fd312cd19",60,146,2,3250,34,8,41,"bed_bath_table"
"0d32505442753393a3f7eece24855c4d",59,677,1,1350,19,17,23,"bed_bath_table"
"9847d08b81ab75c5bdaf6823c7fe00b2",59,465,1,900,39,19,18,"bed_bath_table"
"926a505f318353d8634f3c5102756352",55,284,1,850,35,10,20,"bed_bath_table"
"b476230a04eae3e3bfdb0be6b6d61556",59,152,3,2100,40,10,33,"bed_bath_table"
"fa304c5424fd292aed9c35eb36d9f495",59,679,1,1250,19,17,23,"bed_bath_table"
"c689470c5a069795896edc7b896d9251",63,837,1,1300,43,5,30,"bed_bath_table"
"bfc121a2f5d97868f3a02ae6c5b5f5a2",44,167,1,1850,47,7,35,"bed_bath_table"
"c89267ee22b330121259fdd56cee5696",60,643,1,2250,39,7,28,"bed_bath_table"
"a54f6200fb09c904053b05461c2e91f8",31,331,1,2400,48,18,36,"bed_bath_table"
"937c825572d26b9e5a723527c6d625c6",39,169,2,300,25,8,19,"bed_bath_table"
"4cee3d875eb2f9d331aae01b8c4781e8",55,312,1,750,16,10,16,"bed_bath_table"
"046eee903d62294ffad4e38ae6aa730e",32,219,1,9325,50,18,28,"bed_bath_table"
"0f8fbb821185443113de3e04ef989be6",55,291,1,2600,45,17,35,"bed_bath_table"
"54d9260785f11c05ad373ce8465212da",60,106,1,750,20,10,15,"bed_bath_table"
"6d83ca45d94919027131b87caf3b2a6c",54,492,1,250,16,10,16,"bed_bath_table"
"49ef750dc5bf23e3788d4f614bc6dbe9",53,292,1,2174,46,14,34,"bed_bath_table"
"8c6d562d9dde3d9658cf7496f61c1bc0",53,607,1,225,21,10,14,"bed_bath_table"
"4cd6ba4ea3112de8fc238307c4dc6307",43,506,3,1000,35,8,25,"bed_bath_table"
"fe4098f3eb43b02ba19c15d81bde2b2d",55,315,2,1500,30,10,25,"bed_bath_table"
"f28b94930035f99d65318418b424750c",27,1303,1,7200,60,5,40,"bed_bath_table"
"d455f7ee2636294c52a691b98c06247f",49,190,1,350,35,4,26,"bed_bath_table"
"9c6d5d4aaea6884ee19112567691a1da",55,322,1,1575,33,10,21,"bed_bath_table"
"eff40981f3d4639fb50c5dd51ac00d7a",26,393,2,623,30,7,31,"bed_bath_table"
"bff2390f68a7b76b01ef61b684888261",55,555,1,600,16,10,16,"bed_bath_table"
"d8dd98818742b18123d2bebeadecd7c0",42,298,1,850,42,11,32,"bed_bath_table"
"ec72148301904394ad2c3f6204781102",55,210,1,650,16,10,16,"bed_bath_table"
"bd6e6fce9ada76ea2db0f1912e8e478f",49,381,1,850,25,18,40,"bed_bath_table"
"0be487faac01dd57fd7ed17cfbdf2dee",48,117,1,300,40,4,30,"bed_bath_table"
"a06766fec51c96d4d0bce282906735eb",55,626,2,650,16,10,16,"bed_bath_table"
"1ee194d6fcec9e4cbaeef1a99a6911a2",56,279,1,500,34,23,43,"bed_bath_table"
"193cea27ec2ebc61c91cf7dd70420fad",52,289,1,4400,43,15,39,"bed_bath_table"
"550299c725cac9511da2b6f40543270c",54,609,1,200,21,10,14,"bed_bath_table"
"f8cfb63e323be2e1c4172f255d61843d",51,437,2,550,50,9,60,"bed_bath_table"
"9ab93790313438fe487cb321d7248b13",44,760,1,5350,40,16,50,"bed_bath_table"
"25915ab9e0331a7c8afffe0a27b3fe79",54,262,1,2000,45,15,35,"bed_bath_table"
"7ca5f56188492e30c50ba64de188aae7",39,116,1,200,30,4,40,"bed_bath_table"
"1b6e2795daa2ca887a0310b0a79000e4",54,246,1,700,45,15,35,"bed_bath_table"
"21a2d8537730ec21c03750360cc15f68",48,352,2,400,50,11,11,"bed_bath_table"
"321cea6c65a44a9abde31f677f976c63",33,247,1,1450,38,18,29,"bed_bath_table"
"d1859a58e608b68f4066e0c77e526ef1",54,634,1,800,20,16,20,"bed_bath_table"
"ac4de777c210c46c3aea5fd5703d2a16",48,594,1,375,28,5,19,"bed_bath_table"
"4c2f7da64105e3313b293f6a11950c17",60,715,1,1200,28,5,20,"bed_bath_table"
"13b65def7883556df481f81caf3908c2",57,627,1,1000,16,10,16,"bed_bath_table"
"777d2e438a1b645f3aec9bd57e92672c",58,689,1,950,45,15,35,"bed_bath_table"
"e2f8ac7485aeb713af570cb9e117c6e6",42,410,1,2000,31,9,31,"bed_bath_table"
"b7538ba9e18ac05ea16d53aea0867f24",58,686,1,10550,45,35,40,"bed_bath_table"
"3ff90de8afa748b1f8441607fb2b1e49",57,275,1,1300,45,15,35,"bed_bath_table"
"d706b383dcd20613f06ed5af5412b4d7",45,444,2,700,50,16,16,"bed_bath_table"
"c395a11dd90b985496c100861b7c4710",42,188,3,150,16,6,20,"bed_bath_table"
"d52dd3c4961c3508d6003c37a1b08a7d",39,130,1,700,38,8,30,"bed_bath_table"
"e5658bcc41cb5f1d1a0b3bde488c2f98",42,230,1,1300,38,7,31,"bed_bath_table"
"72d0cc6588b5d4f4e26007c2e709315c",53,1016,1,3250,31,51,16,"bed_bath_table"
"d64a5abc068bfa0e7e1b7ad7f64fe96c",59,641,1,1300,16,10,16,"bed_bath_table"
"9e572ff4654f7064419d97a891a8b0fc",52,167,1,1900,47,7,35,"bed_bath_table"
"2af3bc8c9414aa21fdcb986aba6fe286",55,309,1,5850,50,20,35,"bed_bath_table"
"14aa47b7fe5c25522b47b4b29c98dcb9",54,630,1,1100,16,10,16,"bed_bath_table"
"2c118aabf0b8b0f52167c7741512d699",60,124,2,1100,95,8,50,"bed_bath_table"
"c0d133f59b1b9482e5b66b398ea60a69",54,235,1,1900,34,8,32,"bed_bath_table"
"f7c3fc384cd3ac71650982c2c6fcbe77",52,206,1,600,16,10,16,"bed_bath_table"
"bc805087d4afe16910733e594081ac29",55,610,3,17450,50,50,65,"bed_bath_table"
"14ae64f095e11f8010d2381ba2845cff",59,124,2,800,95,8,50,"bed_bath_table"
"f38b966670d58abe147f913bbf9a7ad1",55,497,2,6700,50,20,40,"bed_bath_table"
"62f7d6b239a31f7931c5b769313887d3",57,152,1,1500,34,6,41,"bed_bath_table"
"3bfd31bd6ca35eba88eab292090ca291",51,453,1,21000,40,20,36,"bed_bath_table"
"fc5888c7df7361d2582b2fd195a827eb",51,302,2,850,37,23,35,"bed_bath_table"
"54668f8d7fb456c8977d5ca817dab50c",49,486,1,800,43,23,23,"bed_bath_table"
